Type,Product,Started Date,Completed Date,Description,Amount,Currency,State,Balance,Month,Category
Card payment,Current,2024-05-27,2024-05-28,Lidl,-22.07,EUR,Completed,-34060.68,,Groceries
Card payment,Current,2024-05-27,2024-05-28,McDonald's,-34.56,EUR,Completed,-35190.72,,Dining
Card payment,Current,2024-05-27,2024-05-28,McDonald's,-56.35,EUR,Completed,-34028.89,,Dining
Card payment,Current,2024-05-27,2024-05-28,Uber,-8.88,EUR,Completed,-32293.03,,Transport
Card payment,Current,2024-05-27,2024-05-28,McDonald's,-47.11,EUR,Completed,-35108.04,,Dining
Card payment,Current,2024-05-28,2024-05-29,Uber,-5.48,EUR,Completed,-31952.82,,Transport
Card payment,Current,2024-05-28,2024-05-29,Zara,-13.94,EUR,Completed,-33285.88,,Clothing
Card payment,Current,2024-05-28,2024-05-29,McDonald's,-40.67,EUR,Completed,-34338.08,,Dining
Card payment,Current,2024-06-01,2024-06-02,Amazon,-29.89,EUR,Completed,-36426.96,,Shopping
Card payment,Current,2024-06-01,2024-06-02,Spotify,-22.41,EUR,Completed,-36772.56,,Entertainment
Card payment,Current,2024-06-01,2024-06-02,Farmacia,-16.72,EUR,Completed,-37620.9,,Health
Card payment,Current,2024-06-01,2024-06-02,Ryanair,-51.1,EUR,Completed,-38032.16,,Travel
Card payment,Current,2024-06-02,2024-06-03,Metro de Madrid,-40.73,EUR,Completed,-37475.51,,Transport
Card payment,Current,2024-06-02,2024-06-03,Dentista,-32.35,EUR,Completed,-38293.46,,Health
Card payment,Current,2024-06-02,2024-06-03,Airbnb,-44.8,EUR,Completed,-38612.11,,Travel
Card payment,Current,2024-06-03,2024-06-04,Burger King,-3.9,EUR,Completed,-7582.74,2024-06,Dining
Card payment,Current,2024-06-03,2024-06-04,Uber,-50.05,EUR,Completed,-39001.35,,Transport
Card payment,Current,2024-06-03,2024-06-04,Amazon,-50.17,EUR,Completed,-36397.07,,Shopping
Card payment,Current,2024-06-03,2024-06-04,Lidl,-34.37,EUR,Completed,-36311.55,,Groceries
Card payment,Current,2024-06-03,2024-06-04,Cabify,-44.92,EUR,Completed,-38120.73,,Transport
Card payment,Current,2024-06-03,2024-06-04,McDonald's,-21.41,EUR,Completed,-37146.02,,Dining
Card payment,Current,2024-06-03,2024-06-04,Lidl,-6.54,EUR,Completed,-38840.91,,Groceries
Card payment,Current,2024-06-03,2024-06-04,Farmacia,-51.14,EUR,Completed,-36536.74,,Health
Card payment,Current,2024-06-04,2024-06-05,Airbnb,-14.91,EUR,Completed,-39096.52,,Travel
Card payment,Current,2024-06-04,2024-06-05,Zara,-27.71,EUR,Completed,-38386.54,,Clothing
Card payment,Current,2024-06-04,2024-06-05,Fnac,-45.19,EUR,Completed,-39694.95,,Shopping
Card payment,Current,2024-06-04,2024-06-05,Ryanair,-57.97,EUR,Completed,-37250.45,,Travel
Card payment,Current,2024-06-04,2024-06-05,Mercadona,-32.81,EUR,Completed,-35524.51,,Groceries
Card payment,Current,2024-06-04,2024-06-05,Netflix,-49.75,EUR,Completed,-7330.58,2024-06,Entertainment
Card payment,Current,2024-06-05,2024-06-06,Spotify,-37.66,EUR,Completed,-38261.11,,Entertainment
Card payment,Current,2024-06-05,2024-06-06,Spotify,-31.31,EUR,Completed,-7361.89,2024-06,Entertainment
Card payment,Current,2024-06-05,2024-06-06,Steam,-41.26,EUR,Completed,-37786.55,,Entertainment
Card payment,Current,2024-06-05,2024-06-06,Airbnb,-33.64,EUR,Completed,-35609.97,,Travel
Card payment,Current,2024-06-06,2024-06-07,Booking.com,-5.62,EUR,Completed,-38037.78,,Travel
Card payment,Current,2024-06-06,2024-06-07,Booking.com,-18.41,EUR,Completed,-7411.49,2024-06,Travel
Card payment,Current,2024-06-06,2024-06-07,Metro de Madrid,-41.36,EUR,Completed,-37932.71,,Transport
Card payment,Current,2024-06-06,2024-06-07,McDonald's,-12.93,EUR,Completed,-39328.47,,Dining
Card payment,Current,2024-06-07,2024-06-08,100 Montaditos,-13.3,EUR,Completed,-36237.07,,Dining
Card payment,Current,2024-06-07,2024-06-08,Booking.com,-59.51,EUR,Completed,-36834.8,,Travel
Card payment,Current,2024-06-07,2024-06-08,Dentista,-13.26,EUR,Completed,-38430.37,,Health
Card payment,Current,2024-06-07,2024-06-08,Amazon,-59.32,EUR,Completed,-37534.83,,Shopping
Card payment,Current,2024-06-07,2024-06-08,Mercadona,-35.81,EUR,Completed,-35645.78,,Groceries
Card payment,Current,2024-06-07,2024-06-08,Spotify,-50.63,EUR,Completed,-39860.66,,Entertainment
Card payment,Current,2024-06-08,2024-06-09,Uber,-32.76,EUR,Completed,-39361.23,,Transport
Card payment,Current,2024-06-08,2024-06-09,Uber,-9.63,EUR,Completed,-37400.49,,Transport
Card payment,Current,2024-06-08,2024-06-09,Steam,-44.62,EUR,Completed,-37977.33,,Entertainment
Card payment,Current,2024-06-08,2024-06-09,Amazon,-11.54,EUR,Completed,-38852.45,,Shopping
Card payment,Current,2024-06-08,2024-06-09,Dentista,-31.19,EUR,Completed,-7393.08,2024-06,Health
Card payment,Current,2024-06-08,2024-06-09,Mercadona,-30.4,EUR,Completed,-35491.7,,Groceries
Card payment,Current,2024-06-08,2024-06-09,Mercadona,-46.88,EUR,Completed,-35903.53,,Groceries
Card payment,Current,2024-06-09,2024-06-10,Zara,-42.09,EUR,Completed,-35945.62,,Clothing
Card payment,Current,2024-06-09,2024-06-10,Farmacia,-49.52,EUR,Completed,-7521.11,2024-06,Health
Card payment,Current,2024-06-09,2024-06-10,Airbnb,-56.32,EUR,Completed,-39602.42,,Travel
Card payment,Current,2024-06-10,2024-06-11,Cabify,-26.69,EUR,Completed,-39497.94,,Transport
Card payment,Current,2024-06-10,2024-06-11,Booking.com,-54.14,EUR,Completed,-39415.37,,Travel
Card payment,Current,2024-06-10,2024-06-11,Zara,-15.32,EUR,Completed,-7265.66,2024-06,Clothing
Card payment,Current,2024-06-11,2024-06-12,Farmacia,-44.75,EUR,Completed,-38659.2,,Health
Card payment,Current,2024-06-11,2024-06-12,Fnac,-23.76,EUR,Completed,-39810.03,,Shopping
Card payment,Current,2024-06-11,2024-06-12,Zara,-58.91,EUR,Completed,-39081.61,,Clothing
Card payment,Current,2024-06-11,2024-06-12,Mercadona,-26.78,EUR,Completed,-38177.31,,Groceries
Card payment,Current,2024-06-11,2024-06-12,Booking.com,-13.19,EUR,Completed,-36485.6,,Travel
Card payment,Current,2024-06-11,2024-06-12,Farmacia,-20.06,EUR,Completed,-37554.89,,Health
Card payment,Current,2024-06-11,2024-06-12,Metro de Madrid,-11.73,EUR,Completed,-37434.78,,Transport
Card payment,Current,2024-06-12,2024-06-13,Mercadona,-41.81,EUR,Completed,-37891.35,,Groceries
Card payment,Current,2024-06-12,2024-06-13,Ryanair,-30.91,EUR,Completed,-37817.46,,Travel
Card payment,Current,2024-06-12,2024-06-13,Amazon,-49.22,EUR,Completed,-39253.62,,Shopping
Card payment,Current,2024-06-12,2024-06-13,Mercadona,-30.53,EUR,Completed,-37014.43,,Groceries
Card payment,Current,2024-06-12,2024-06-13,Steam,-53.74,EUR,Completed,-38906.19,,Entertainment
Card payment,Current,2024-06-12,2024-06-13,Netflix,-45.45,EUR,Completed,-36472.41,,Entertainment
Card payment,Current,2024-06-12,2024-06-13,Farmacia,-37.72,EUR,Completed,-35787.32,,Health
Card payment,Current,2024-06-12,2024-06-13,Amazon,-29.8,EUR,Completed,-38150.53,,Shopping
Card payment,Current,2024-06-13,2024-06-14,Amazon,-47.32,EUR,Completed,-35461.3,,Shopping
Card payment,Current,2024-06-13,2024-06-14,Óptica,-19.84,EUR,Completed,-36024.9,,Health
Card payment,Current,2024-06-13,2024-06-14,Cabify,-2.13,EUR,Completed,-36313.68,,Transport
Card payment,Current,2024-06-13,2024-06-14,Carrefour,-40.67,EUR,Completed,-36078.99,,Groceries
Card payment,Current,2024-06-13,2024-06-14,Burger King,-48.24,EUR,Completed,-35856.65,,Dining
Card payment,Current,2024-06-13,2024-06-14,Óptica,-21.88,EUR,Completed,-7250.34,2024-06,Health
Card payment,Current,2024-06-14,2024-06-15,Farmacia,-38.03,EUR,Completed,-38075.81,,Health
Card payment,Current,2024-06-14,2024-06-15,Fnac,-41.89,EUR,Completed,-37604.18,,Shopping
Card payment,Current,2024-06-14,2024-06-15,Uber,-3.53,EUR,Completed,-39315.54,,Transport
Card payment,Current,2024-06-14,2024-06-15,Netflix,-33.64,EUR,Completed,-36223.77,,Entertainment
Card payment,Current,2024-06-14,2024-06-15,Amazon,-5.59,EUR,Completed,-38951.3,,Shopping
Card payment,Current,2024-06-14,2024-06-15,Ryanair,-18.76,EUR,Completed,-36277.18,,Travel
Card payment,Current,2024-06-14,2024-06-15,Metro de Madrid,-48.16,EUR,Completed,-39546.1,,Transport
Card payment,Current,2024-06-15,2024-06-16,Dentista,-12.65,EUR,Completed,-36091.64,,Health
Card payment,Current,2024-06-15,2024-06-16,Booking.com,-32.8,EUR,Completed,-38834.37,,Travel
Card payment,Current,2024-06-15,2024-06-16,Zara,-45.68,EUR,Completed,-38534.29,,Clothing
Card payment,Current,2024-06-15,2024-06-16,Ryanair,-32.0,EUR,Completed,-7578.84,2024-06,Travel
Card payment,Current,2024-06-16,2024-06-17,Lidl,-39.43,EUR,Completed,-38223.45,,Groceries
Card payment,Current,2024-06-16,2024-06-17,Metro de Madrid,-27.98,EUR,Completed,-36190.13,,Transport
Card payment,Current,2024-06-16,2024-06-17,Cabify,-15.17,EUR,Completed,-7280.83,2024-06,Transport
Card payment,Current,2024-06-16,2024-06-17,Mercadona,-23.44,EUR,Completed,-37068.89,,Groceries
Card payment,Current,2024-06-17,2024-06-18,Burger King,-13.33,EUR,Completed,-36162.15,,Dining
Card payment,Current,2024-06-17,2024-06-18,Cabify,-6.71,EUR,Completed,-38184.02,,Transport
Card payment,Current,2024-06-17,2024-06-18,Airbnb,-47.34,EUR,Completed,-39649.76,,Travel
Card payment,Current,2024-06-17,2024-06-18,Amazon,-51.33,EUR,Completed,-39746.28,,Shopping
Card payment,Current,2024-06-17,2024-06-18,Metro de Madrid,-55.88,EUR,Completed,-39471.25,,Transport
Card payment,Current,2024-06-18,2024-06-19,Mercadona,-57.18,EUR,Completed,-36148.82,,Groceries
Card payment,Current,2024-06-18,2024-06-19,Ryanair,-2.34,EUR,Completed,-38614.45,,Travel
Card payment,Current,2024-06-18,2024-06-19,Farmacia,-35.07,EUR,Completed,-39166.13,,Health
Card payment,Current,2024-06-18,2024-06-19,Airbnb,-41.19,EUR,Completed,-36875.99,,Travel
Card payment,Current,2024-06-18,2024-06-19,Lidl,-42.9,EUR,Completed,-7471.59,2024-06,Groceries
Card payment,Current,2024-06-18,2024-06-19,Fnac,-46.67,EUR,Completed,-38801.57,,Shopping
Card payment,Current,2024-06-19,2024-06-20,Airbnb,-29.47,EUR,Completed,-37390.86,,Travel
Card payment,Current,2024-06-19,2024-06-20,Farmacia,-29.08,EUR,Completed,-36750.15,,Health
Card payment,Current,2024-06-19,2024-06-20,Lidl,-31.22,EUR,Completed,-36590.0,,Groceries
Card payment,Current,2024-06-19,2024-06-20,100 Montaditos,-21.35,EUR,Completed,-36258.42,,Dining
Card payment,Current,2024-06-19,2024-06-20,100 Montaditos,-22.77,EUR,Completed,-37745.29,,Dining
Card payment,Current,2024-06-19,2024-06-20,100 Montaditos,-35.02,EUR,Completed,-36005.06,,Dining
Card payment,Current,2024-06-19,2024-06-20,Metro de Madrid,-40.03,EUR,Completed,-35714.43,,Transport
Card payment,Current,2024-06-20,2024-06-21,Mercadona,-25.73,EUR,Completed,-7546.84,2024-06,Groceries
Card payment,Current,2024-06-20,2024-06-21,McDonald's,-2.19,EUR,Completed,-37557.08,,Dining
Card payment,Current,2024-06-20,2024-06-21,Fnac,-56.09,EUR,Completed,-36670.41,,Shopping
Card payment,Current,2024-06-20,2024-06-21,Airbnb,-22.56,EUR,Completed,-37423.05,,Travel
Card payment,Current,2024-06-20,2024-06-21,100 Montaditos,-24.95,EUR,Completed,-38417.11,,Dining
Card payment,Current,2024-06-21,2024-06-22,Steam,-22.04,EUR,Completed,-36558.78,,Entertainment
Card payment,Current,2024-06-21,2024-06-22,Cabify,-5.21,EUR,Completed,-37562.29,,Transport
Card payment,Current,2024-06-21,2024-06-22,Fnac,-30.32,EUR,Completed,-36983.9,,Shopping
Card payment,Current,2024-06-22,2024-06-23,Carrefour,-39.52,EUR,Completed,-38945.71,,Groceries
Card payment,Current,2024-06-22,2024-06-23,Farmacia,-17.2,EUR,Completed,-7428.69,2024-06,Health
Card payment,Current,2024-06-22,2024-06-23,Metro de Madrid,-46.1,EUR,Completed,-37667.0,,Transport
Card payment,Current,2024-06-22,2024-06-23,Cabify,-58.24,EUR,Completed,-38488.61,,Transport
Card payment,Current,2024-06-22,2024-06-23,Uber,-5.62,EUR,Completed,-38392.16,,Transport
Card payment,Current,2024-06-22,2024-06-23,Burger King,-33.22,EUR,Completed,-36346.9,,Dining
Card payment,Current,2024-06-22,2024-06-23,Lidl,-6.72,EUR,Completed,-38300.18,,Groceries
Card payment,Current,2024-06-22,2024-06-23,Farmacia,-21.35,EUR,Completed,-39022.7,,Health
Card payment,Current,2024-06-23,2024-06-24,Burger King,-27.04,EUR,Completed,-35749.6,,Dining
Card payment,Current,2024-06-23,2024-06-24,Spotify,-24.32,EUR,Completed,-36614.32,,Entertainment
Card payment,Current,2024-06-23,2024-06-24,Lidl,-24.42,EUR,Completed,-35970.04,,Groceries
Card payment,Current,2024-06-23,2024-06-24,Booking.com,-39.99,EUR,Completed,-39786.27,,Travel
Card payment,Current,2024-06-23,2024-06-24,Farmacia,-2.73,EUR,Completed,-36775.29,,Health
Card payment,Current,2024-06-23,2024-06-24,Burger King,-11.66,EUR,Completed,-37157.68,,Dining
Card payment,Current,2024-06-23,2024-06-24,Óptica,-12.92,EUR,Completed,-37192.48,,Health
Card payment,Current,2024-06-23,2024-06-24,Booking.com,-33.02,EUR,Completed,-38567.31,,Travel
Card payment,Current,2024-06-23,2024-06-24,Booking.com,-21.09,EUR,Completed,-35808.41,,Travel
Card payment,Current,2024-06-23,2024-06-24,Mercadona,-47.36,EUR,Completed,-38754.9,,Groceries
Card payment,Current,2024-06-24,2024-06-25,Burger King,-35.74,EUR,Completed,-36953.58,,Dining
Card payment,Current,2024-06-24,2024-06-25,McDonald's,-58.39,EUR,Completed,-39312.01,,Dining
Card payment,Current,2024-06-24,2024-06-25,Booking.com,-8.13,EUR,Completed,-35722.56,,Travel
Card payment,Current,2024-06-24,2024-06-25,Ryanair,-24.88,EUR,Completed,-37124.61,,Travel
Card payment,Current,2024-06-24,2024-06-25,Airbnb,-42.43,EUR,Completed,-38701.63,,Travel
Card payment,Current,2024-06-25,2024-06-26,Steam,-32.08,EUR,Completed,-37849.54,,Entertainment
Card payment,Current,2024-06-25,2024-06-26,Farmacia,-50.66,EUR,Completed,-36721.07,,Health
Card payment,Current,2024-06-25,2024-06-26,Booking.com,-31.02,EUR,Completed,-37045.45,,Travel
Card payment,Current,2024-06-25,2024-06-26,Netflix,-28.62,EUR,Completed,-35674.4,,Entertainment
Card payment,Current,2024-06-26,2024-06-27,Ryanair,-13.42,EUR,Completed,-36038.32,,Travel
Card payment,Current,2024-06-26,2024-06-27,Dentista,-21.88,EUR,Completed,-37179.56,,Health
Card payment,Current,2024-06-26,2024-06-27,Uber,-58.65,EUR,Completed,-38358.83,,Transport
Card payment,Current,2024-06-26,2024-06-27,Zara,-30.84,EUR,Completed,-37099.73,,Clothing
Card payment,Current,2024-06-26,2024-06-27,Steam,-55.52,EUR,Completed,-37722.52,,Entertainment
Card payment,Current,2024-06-27,2024-06-28,Booking.com,-54.82,EUR,Completed,-37361.39,,Travel
Card payment,Current,2024-06-27,2024-06-28,Netflix,-51.82,EUR,Completed,-35576.33,,Entertainment
Card payment,Current,2024-06-27,2024-06-28,Carrefour,-34.54,EUR,Completed,-39131.06,,Groceries
Card payment,Current,2024-06-27,2024-06-28,Airbnb,-3.73,EUR,Completed,-37981.06,,Travel
Card payment,Current,2024-06-28,2024-06-29,Booking.com,-38.27,EUR,Completed,-39204.4,,Travel
Card payment,Current,2024-06-28,2024-06-29,Zara,-41.85,EUR,Completed,-36917.84,,Clothing
Card payment,Current,2024-06-28,2024-06-29,Spotify,-56.12,EUR,Completed,-37306.57,,Entertainment
Card payment,Current,2024-06-28,2024-06-29,Steam,-5.91,EUR,Completed,-38707.54,,Entertainment
Card payment,Current,2024-07-01,2024-07-02,Cabify,-25.74,EUR,Completed,-48074.51,,Transport
Card payment,Current,2024-07-01,2024-07-02,100 Montaditos,-83.32,EUR,Completed,-9069.15,2024-07,Dining
Card payment,Current,2024-07-01,2024-07-02,Amazon,-138.33,EUR,Completed,-46984.71,,Shopping
Card payment,Current,2024-07-01,2024-07-02,Ryanair,-100.39,EUR,Completed,-41281.42,,Travel
Card payment,Current,2024-07-01,2024-07-02,Steam,-77.26,EUR,Completed,-40553.78,,Entertainment
Card payment,Current,2024-07-01,2024-07-02,Metro de Madrid,-75.33,EUR,Completed,-48375.32,,Transport
Card payment,Current,2024-07-02,2024-07-03,Burger King,-68.86,EUR,Completed,-47311.62,,Dining
Card payment,Current,2024-07-02,2024-07-03,Burger King,-41.97,EUR,Completed,-49270.52,,Dining
Card payment,Current,2024-07-03,2024-07-04,Cabify,-105.68,EUR,Completed,-48228.13,,Transport
Card payment,Current,2024-07-03,2024-07-04,100 Montaditos,-64.29,EUR,Completed,-43435.25,,Dining
Card payment,Current,2024-07-03,2024-07-04,Airbnb,-25.2,EUR,Completed,-43982.82,,Travel
Card payment,Current,2024-07-03,2024-07-04,Farmacia,-114.48,EUR,Completed,-49451.06,,Health
Card payment,Current,2024-07-03,2024-07-04,Netflix,-51.19,EUR,Completed,-42294.31,,Entertainment
Card payment,Current,2024-07-03,2024-07-04,Farmacia,-48.96,EUR,Completed,-8171.45,2024-07,Health
Card payment,Current,2024-07-04,2024-07-05,McDonald's,-10.64,EUR,Completed,-43842.16,,Dining
Card payment,Current,2024-07-04,2024-07-05,Óptica,-132.95,EUR,Completed,-40332.45,,Health
Card payment,Current,2024-07-05,2024-07-06,Steam,-132.07,EUR,Completed,-41939.12,,Entertainment
Card payment,Current,2024-07-05,2024-07-06,Mercadona,-87.77,EUR,Completed,-44337.99,,Groceries
Card payment,Current,2024-07-05,2024-07-06,Óptica,-61.06,EUR,Completed,-8429.24,2024-07,Health
Card payment,Current,2024-07-05,2024-07-06,Óptica,-116.98,EUR,Completed,-44250.22,,Health
Card payment,Current,2024-07-05,2024-07-06,Cabify,-67.19,EUR,Completed,-47378.81,,Transport
Card payment,Current,2024-07-05,2024-07-06,Booking.com,-122.3,EUR,Completed,-40676.08,,Travel
Card payment,Current,2024-07-06,2024-07-07,Carrefour,-93.85,EUR,Completed,-46654.54,,Groceries
Card payment,Current,2024-07-06,2024-07-07,Mercadona,-100.42,EUR,Completed,-44836.54,,Groceries
Card payment,Current,2024-07-06,2024-07-07,Uber,-117.07,EUR,Completed,-41516.91,,Transport
Card payment,Current,2024-07-06,2024-07-07,Cabify,-48.21,EUR,Completed,-41082.79,,Transport
Card payment,Current,2024-07-07,2024-07-08,Ryanair,-86.77,EUR,Completed,-42712.44,,Travel
Card payment,Current,2024-07-07,2024-07-08,Lidl,-67.38,EUR,Completed,-42855.29,,Groceries
Card payment,Current,2024-07-07,2024-07-08,Ryanair,-115.46,EUR,Completed,-43957.62,,Travel
Card payment,Current,2024-07-07,2024-07-08,Ryanair,-20.63,EUR,Completed,-44003.45,,Travel
Card payment,Current,2024-07-07,2024-07-08,Airbnb,-38.86,EUR,Completed,-45853.23,,Travel
Card payment,Current,2024-07-07,2024-07-08,Burger King,-31.43,EUR,Completed,-45167.51,,Dining
Card payment,Current,2024-07-08,2024-07-09,Burger King,-122.61,EUR,Completed,-46454.56,,Dining
Card payment,Current,2024-07-08,2024-07-09,Carrefour,-100.34,EUR,Completed,-40978.27,,Groceries
Card payment,Current,2024-07-08,2024-07-09,Zara,-85.47,EUR,Completed,-8851.55,2024-07,Clothing
Card payment,Current,2024-07-08,2024-07-09,Dentista,-97.46,EUR,Completed,-42625.67,,Health
Card payment,Current,2024-07-08,2024-07-09,McDonald's,-117.38,EUR,Completed,-45418.2,,Dining
Card payment,Current,2024-07-08,2024-07-09,McDonald's,-43.07,EUR,Completed,-43073.03,,Dining
Card payment,Current,2024-07-08,2024-07-09,Mercadona,-55.53,EUR,Completed,-41336.95,,Groceries
Card payment,Current,2024-07-09,2024-07-10,Metro de Madrid,-23.04,EUR,Completed,-41796.03,,Transport
Card payment,Current,2024-07-09,2024-07-10,Dentista,-71.47,EUR,Completed,-42528.21,,Health
Card payment,Current,2024-07-09,2024-07-10,Netflix,-36.02,EUR,Completed,-48122.45,,Entertainment
Card payment,Current,2024-07-09,2024-07-10,Carrefour,-63.56,EUR,Completed,-43605.61,,Groceries
Card payment,Current,2024-07-09,2024-07-10,Uber,-55.52,EUR,Completed,-46216.22,,Transport
Card payment,Current,2024-07-09,2024-07-10,Óptica,-27.76,EUR,Completed,-47606.49,,Health
Card payment,Current,2024-07-10,2024-07-11,Óptica,-98.24,EUR,Completed,-41181.03,,Health
Card payment,Current,2024-07-10,2024-07-11,Óptica,-89.09,EUR,Completed,-47837.14,,Health
Card payment,Current,2024-07-10,2024-07-11,Dentista,-30.35,EUR,Completed,-48618.12,,Health
Card payment,Current,2024-07-11,2024-07-12,Uber,-57.68,EUR,Completed,-44549.24,,Transport
Card payment,Current,2024-07-11,2024-07-12,McDonald's,-137.55,EUR,Completed,-43274.25,,Dining
Card payment,Current,2024-07-11,2024-07-12,Carrefour,-54.35,EUR,Completed,-49167.71,,Groceries
Card payment,Current,2024-07-11,2024-07-12,Uber,-79.9,EUR,Completed,-42065.95,,Transport
Card payment,Current,2024-07-12,2024-07-13,Burger King,-144.27,EUR,Completed,-41661.18,,Dining
Card payment,Current,2024-07-12,2024-07-13,Mercadona,-86.77,EUR,Completed,-46741.31,,Groceries
Card payment,Current,2024-07-13,2024-07-14,Fnac,-60.9,EUR,Completed,-49336.58,,Shopping
Card payment,Current,2024-07-13,2024-07-14,Netflix,-5.19,EUR,Completed,-8368.18,2024-07,Entertainment
Card payment,Current,2024-07-13,2024-07-14,Carrefour,-141.08,EUR,Completed,-47242.76,,Groceries
Card payment,Current,2024-07-13,2024-07-14,Dentista,-60.54,EUR,Completed,-8610.2,2024-07,Health
Card payment,Current,2024-07-13,2024-07-14,Farmacia,-120.42,EUR,Completed,-8549.66,2024-07,Health
Card payment,Current,2024-07-13,2024-07-14,Mercadona,-83.09,EUR,Completed,-44632.33,,Groceries
Card payment,Current,2024-07-13,2024-07-14,Steam,-55.03,EUR,Completed,-9222.95,2024-07,Entertainment
Card payment,Current,2024-07-13,2024-07-14,Metro de Madrid,-149.09,EUR,Completed,-45131.02,,Transport
Card payment,Current,2024-07-14,2024-07-15,Zara,-144.07,EUR,Completed,-40476.52,,Clothing
Card payment,Current,2024-07-14,2024-07-15,Booking.com,-63.67,EUR,Completed,-43136.7,,Travel
Card payment,Current,2024-07-14,2024-07-15,Óptica,-25.79,EUR,Completed,-9134.73,2024-07,Health
Card payment,Current,2024-07-14,2024-07-15,Lidl,-19.58,EUR,Completed,-8766.08,2024-07,Groceries
Card payment,Current,2024-07-14,2024-07-15,Carrefour,-136.3,EUR,Completed,-8746.5,2024-07,Groceries
Card payment,Current,2024-07-14,2024-07-15,Metro de Madrid,-82.61,EUR,Completed,-8005.5,2024-07,Transport
Card payment,Current,2024-07-15,2024-07-16,Lidl,-75.47,EUR,Completed,-42787.91,,Groceries
Card payment,Current,2024-07-15,2024-07-16,Fnac,-122.83,EUR,Completed,-9441.73,2024-07,Shopping
Card payment,Current,2024-07-15,2024-07-16,Óptica,-22.48,EUR,Completed,-40066.06,,Health
Card payment,Current,2024-07-15,2024-07-16,Lidl,-83.22,EUR,Completed,-47578.73,,Groceries
Card payment,Current,2024-07-15,2024-07-16,Burger King,-104.33,EUR,Completed,-48908.28,,Dining
Card payment,Current,2024-07-16,2024-07-17,Metro de Madrid,-11.02,EUR,Completed,-41807.05,,Transport
Card payment,Current,2024-07-16,2024-07-17,Airbnb,-84.26,EUR,Completed,-43831.52,,Travel
Card payment,Current,2024-07-16,2024-07-17,Airbnb,-103.66,EUR,Completed,-43709.27,,Travel
Card payment,Current,2024-07-16,2024-07-17,100 Montaditos,-105.61,EUR,Completed,-7800.88,2024-07,Dining
Card payment,Current,2024-07-17,2024-07-18,Booking.com,-53.54,EUR,Completed,-47038.25,,Travel
Card payment,Current,2024-07-17,2024-07-18,Metro de Madrid,-5.52,EUR,Completed,-46746.83,,Transport
Card payment,Current,2024-07-17,2024-07-18,Steam,-134.28,EUR,Completed,-8985.83,2024-07,Entertainment
Card payment,Current,2024-07-17,2024-07-18,Zara,-63.71,EUR,Completed,-49113.36,,Clothing
Card payment,Current,2024-07-17,2024-07-18,Cabify,-60.84,EUR,Completed,-49228.55,,Transport
Card payment,Current,2024-07-17,2024-07-18,Farmacia,-73.52,EUR,Completed,-48448.84,,Health
Card payment,Current,2024-07-18,2024-07-19,Ryanair,-86.88,EUR,Completed,-8122.49,2024-07,Travel
Card payment,Current,2024-07-18,2024-07-19,Cabify,-112.53,EUR,Completed,-7695.27,2024-07,Transport
Card payment,Current,2024-07-18,2024-07-19,Metro de Madrid,-5.16,EUR,Completed,-49275.68,,Transport
Card payment,Current,2024-07-18,2024-07-19,Cabify,-97.23,EUR,Completed,-46560.69,,Transport
Card payment,Current,2024-07-18,2024-07-19,Zara,-7.8,EUR,Completed,-48048.77,,Clothing
Card payment,Current,2024-07-18,2024-07-19,Cabify,-123.71,EUR,Completed,-45976.94,,Transport
Card payment,Current,2024-07-18,2024-07-19,Uber,-95.25,EUR,Completed,-47486.1,,Transport
Card payment,Current,2024-07-19,2024-07-20,Lidl,-103.01,EUR,Completed,-42958.3,,Groceries
Card payment,Current,2024-07-19,2024-07-20,Uber,-71.66,EUR,Completed,-43029.96,,Transport
Card payment,Current,2024-07-19,2024-07-20,Lidl,-106.8,EUR,Completed,-43542.05,,Groceries
Card payment,Current,2024-07-19,2024-07-20,Spotify,-122.01,EUR,Completed,-7922.89,2024-07,Entertainment
Card payment,Current,2024-07-19,2024-07-20,Carrefour,-75.73,EUR,Completed,-8362.99,2024-07,Groceries
Card payment,Current,2024-07-19,2024-07-20,Airbnb,-62.89,EUR,Completed,-41399.84,,Travel
Card payment,Current,2024-07-19,2024-07-20,Carrefour,-7.4,EUR,Completed,-41986.05,,Groceries
Card payment,Current,2024-07-19,2024-07-20,Airbnb,-86.7,EUR,Completed,-45504.9,,Travel
Card payment,Current,2024-07-20,2024-07-21,McDonald's,-148.79,EUR,Completed,-40824.87,,Dining
Card payment,Current,2024-07-20,2024-07-21,Ryanair,-83.97,EUR,Completed,-8255.42,2024-07,Travel
Card payment,Current,2024-07-20,2024-07-21,Óptica,-141.37,EUR,Completed,-49049.65,,Health
Card payment,Current,2024-07-20,2024-07-21,McDonald's,-77.83,EUR,Completed,-42456.74,,Dining
Card payment,Current,2024-07-20,2024-07-21,Netflix,-75.3,EUR,Completed,-49526.36,,Entertainment
Card payment,Current,2024-07-20,2024-07-21,Metro de Madrid,-115.73,EUR,Completed,-46331.95,,Transport
Card payment,Current,2024-07-20,2024-07-21,Carrefour,-84.6,EUR,Completed,-42378.91,,Groceries
Card payment,Current,2024-07-20,2024-07-21,Amazon,-35.03,EUR,Completed,-40043.58,,Shopping
Card payment,Current,2024-07-21,2024-07-22,Burger King,-37.99,EUR,Completed,-43747.26,,Dining
Card payment,Current,2024-07-21,2024-07-22,Amazon,-53.06,EUR,Completed,-40877.93,,Shopping
